190,2,10,0.18650793650793648,0.24404761904761901
190,2,20,0.19841269841269837,0.240079365079365
190,2,30,0.20039682539682538,0.23809523809523803
190,2,40,0.22817460317460314,0.23611111111111105
190,2,50,0.20833333333333329,0.24603174603174599
190,2,60,0.21428571428571425,0.24007936507936506
190,3,10,0.19047619047619044,0.21626984126984125
190,3,20,0.21428571428571427,0.22023809523809521
190,3,30,0.20039682539682538,0.21230158730158727
190,3,40,0.20833333333333331,0.2123015873015873
190,3,50,0.22420634920634919,0.21626984126984125
190,3,60,0.20833333333333331,0.22420634920634916
190,4,10,0.19841269841269837,0.24404761904761901
190,4,20,0.20039682539682538,0.24999999999999994
190,4,30,0.20634920634920631,0.25198412698412692
190,4,40,0.2123015873015873,0.24801587301587297
190,4,50,0.20039682539682538,0.25396825396825395
190,4,60,0.21626984126984125,0.25396825396825395
190,5,10,0.22222222222222218,0.24404761904761901
190,5,20,0.23611111111111105,0.24603174603174605
190,5,30,0.21031746031746032,0.25198412698412692
190,5,40,0.22420634920634916,0.24603174603174593
190,5,50,0.21230158730158727,0.26190476190476186
190,5,60,0.18849206349206346,0.24603174603174593
190,6,10,0.21626984126984125,0.25595238095238088
190,6,20,0.21626984126984125,0.26190476190476186
190,6,30,0.21428571428571427,0.24801587301587297
190,6,40,0.21428571428571427,0.240079365079365
190,6,50,0.1964285714285714,0.25595238095238088
190,6,60,0.16666666666666663,0.24999999999999994
190,7,10,0.1984126984126984,0.25396825396825395
190,7,20,0.20634920634920631,0.26190476190476186
